business_id,name,longitude,latitude,name_pinyin,geometry
5998251,黄陂南路地铁站,121.4684552540442,31.22474384472818,huángbēinánlù,POINT (121.4684552540442 31.22474384472818)
6000559,地铁七号线场中路站,121.40911579324586,31.30536683995228,qīchángzhōnglù,POINT (121.4091157932459 31.30536683995228)
6008790,地铁站刘行站,121.35859298356618,31.359061091124335,líuxíng,POINT (121.3585929835662 31.35906109112434)
6043612,交通大学地铁站,121.43001913497818,31.20385388861368,jiāotōngdàxué,POINT (121.4300191349782 31.20385388861368)
6061264,世纪大道地铁站,121.52301489766543,31.230790091177717,shìjìdàdào,POINT (121.5230148976654 31.23079009117772)
6071406,浦东机场地铁站,121.80217245591095,31.15212859835275,pǔdōngjīcháng,POINT (121.8021724559109 31.15212859835275)
6077561,衡山路地铁站,121.44240378716533,31.206591375402407,héngshānlù,POINT (121.4424037871653 31.20659137540241)
6088744,上海大学地铁站,121.38435501101783,31.3223583337327,shànghǎidàxué,POINT (121.3843550110178 31.3223583337327)
6148748,锦绣路地铁站,121.53589222598106,31.189706527953238,jǐnxìulù,POINT (121.5358922259811 31.18970652795324)
6214310,临平路地铁站,121.49654961715117,31.26400766701659,línpínglù,POINT (121.4965496171512 31.26400766701659)
6214311,海伦路地铁站,121.4846271895217,31.260843476139403,hǎilúnlù,POINT (121.4846271895217 31.2608434761394)
6226427,高科西路地铁站,121.50538779616731,31.187759673177904,gāokēxīlù,POINT (121.5053877961673 31.1877596731779)
6271508,川沙地铁站,121.69388546146484,31.1886465816399,chuānshā,POINT (121.6938854614648 31.1886465816399)
6305966,上海图书馆地铁站,121.43932666749097,31.20965016012301,shànghǎitúshūguǎn,POINT (121.439326667491 31.20965016012301)
6350903,东安路地铁站,121.45042478205048,31.192714755684875,dōngānlù,POINT (121.4504247820505 31.19271475568488)
6818029,洞泾地铁站,121.22613086447656,31.08661534278923,dòngjīng,POINT (121.2261308644766 31.08661534278923)
7386790,安亭地铁站,121.15776666313248,31.29020341862099,āntíng,POINT (121.1577666631325 31.29020341862099)
7386892,上海汽车城地铁站,121.17605400294677,31.28756070281536,shànghǎiqìchēchéng,POINT (121.1760540029468 31.28756070281536)
7386915,上海赛车场地铁站,121.2209758192425,31.33372496145452,shànghǎisàichēcháng,POINT (121.2209758192425 31.33372496145452)
