GPSX,GPSY,geometry
121.200271,31.418059000000003,POINT (121.200271 31.418059)
121.418339,31.333155,POINT (121.418339 31.333155)
121.397934,31.211444,POINT (121.397934 31.211444)
121.473082,31.209584000000003,POINT (121.473082 31.209584)
121.688105,31.19299,POINT (121.688105 31.19299)
121.245225,31.38614,POINT (121.245225 31.38614)
121.735598,31.055202,POINT (121.735598 31.055202)
121.513904,31.310984,POINT (121.513904 31.310984)
121.44145,31.338982,POINT (121.44145 31.338982)
121.489504,31.180782,POINT (121.489504 31.180782)
121.514739,31.23119,POINT (121.514739 31.23119)
121.459443,31.128104,POINT (121.459443 31.128104)
121.576289,31.13737,POINT (121.576289 31.13737)
121.394551,31.15906,POINT (121.394551 31.15906)
121.38308,31.193143,POINT (121.38308 31.193143)
121.486209,31.236758,POINT (121.486209 31.236758)
121.381406,31.217347,POINT (121.381406 31.217347)
121.629248,31.225249,POINT (121.629248 31.225249)
121.452637,31.188056,POINT (121.452637 31.188056)
121.422257,31.208691,POINT (121.422257 31.208691)
121.437368,31.239522,POINT (121.437368 31.239522)
121.484368,31.238534,POINT (121.484368 31.238534)
121.421143,31.333657,POINT (121.421143 31.333657)
121.436109,31.243578000000007,POINT (121.436109 31.24357800000001)
121.753657,31.05554,POINT (121.753657 31.05554)
121.500858,31.322371,POINT (121.500858 31.322371)
121.237358,31.060041,POINT (121.237358 31.060041)
121.480791,30.918711,POINT (121.480791 30.918711)
121.506191,31.308351,POINT (121.506191 31.308351)
121.468679,31.272209000000004,POINT (121.468679 31.272209)
121.704592,31.156173,POINT (121.704592 31.156173)
121.602148,31.180715000000006,POINT (121.602148 31.18071500000001)
121.440676,31.171114000000006,POINT (121.440676 31.17111400000001)
121.39436299999998,31.167355,POINT (121.394363 31.167355)
121.500097,31.0961,POINT (121.500097 31.0961)
121.499377,31.181335,POINT (121.499377 31.181335)
121.474932,31.230873,POINT (121.474932 31.230873)
121.470501,31.224477,POINT (121.470501 31.224477)
121.687274,31.191599,POINT (121.687274 31.191599)
121.485657,31.235975,POINT (121.485657 31.235975)
121.515644,31.22826,POINT (121.515644 31.22826)
121.777436,31.047992,POINT (121.777436 31.047992)
121.49683799999998,31.237887,POINT (121.496838 31.237887)
121.494895,31.266695,POINT (121.494895 31.266695)
121.60643600000002,31.256348,POINT (121.606436 31.256348)
121.192635,31.018779,POINT (121.192635 31.018779)
121.308043,31.192609,POINT (121.308043 31.192609)
121.442446,31.3256,POINT (121.442446 31.3256)
121.515464,31.210605,POINT (121.515464 31.210605)
121.43974,31.217155,POINT (121.43974 31.217155)
121.396619,31.211457,POINT (121.396619 31.211457)
121.47583,31.341447,POINT (121.47583 31.341447)
121.505297,31.306229,POINT (121.505297 31.306229)
121.503856,30.829802,POINT (121.503856 30.829802)
121.440689,31.197111,POINT (121.440689 31.197111)
121.519713,31.229135,POINT (121.519713 31.229135)
121.321703,31.141039000000006,POINT (121.321703 31.14103900000001)
121.700081,31.196606,POINT (121.700081 31.196606)
121.467413,31.246329,POINT (121.467413 31.246329)
121.59823,31.206202,POINT (121.59823 31.206202)
121.569248,31.152559000000004,POINT (121.569248 31.152559)
121.438928,31.194684,POINT (121.438928 31.194684)
121.376677,31.233681,POINT (121.376677 31.233681)
121.402803,31.212182,POINT (121.402803 31.212182)
121.402445,31.207662,POINT (121.402445 31.207662)
121.464864,31.217223,POINT (121.464864 31.217223)
121.438022,31.190495,POINT (121.438022 31.190495)
121.503348,31.218997,POINT (121.503348 31.218997)
121.346235,31.156988,POINT (121.346235 31.156988)
121.384141,31.207775,POINT (121.384141 31.207775)
121.515043,31.276205,POINT (121.515043 31.276205)
121.453001,31.186417,POINT (121.453001 31.186417)
121.491349,30.960155,POINT (121.491349 30.960155)
121.447145,31.230244,POINT (121.447145 31.230244)
121.424569,31.215529,POINT (121.424569 31.215529)
121.388003,31.202634000000003,POINT (121.388003 31.202634)
121.439285,31.22863,POINT (121.439285 31.22863)
121.51153,31.303526,POINT (121.51153 31.303526)
121.39795,31.211505,POINT (121.39795 31.211505)
121.53118899999998,31.291176,POINT (121.531189 31.291176)
121.411416,31.222078000000003,POINT (121.411416 31.222078)
121.504093,30.830003,POINT (121.504093 30.830003)
121.486477,31.235905,POINT (121.486477 31.235905)
121.734278,31.041519,POINT (121.734278 31.041519)
121.446825,31.342816,POINT (121.446825 31.342816)
121.410261,31.171915,POINT (121.410261 31.171915)
121.54668,31.227528000000003,POINT (121.54668 31.227528)
121.210505,31.051667,POINT (121.210505 31.051667)
121.381037,31.199004,POINT (121.381037 31.199004)
121.466552,31.21,POINT (121.466552 31.21)
121.464048,31.208926,POINT (121.464048 31.208926)
121.433795,31.197289,POINT (121.433795 31.197289)
121.51256,31.23046,POINT (121.51256 31.23046)
121.422257,31.208691,POINT (121.422257 31.208691)
121.444305,31.209466,POINT (121.444305 31.209466)
121.600933,31.263673,POINT (121.600933 31.263673)
121.494638,31.334867,POINT (121.494638 31.334867)
121.500496,31.279436,POINT (121.500496 31.279436)
121.413226,31.221226,POINT (121.413226 31.221226)
121.51256,31.23046,POINT (121.51256 31.23046)
121.441806,31.227472,POINT (121.441806 31.227472)
121.42691,31.264201,POINT (121.42691 31.264201)
121.381506,31.216431,POINT (121.381506 31.216431)
121.441057,31.337999,POINT (121.441057 31.337999)
121.534832,31.314348,POINT (121.534832 31.314348)
121.49486,31.303807,POINT (121.49486 31.303807)
121.394319,31.274140000000006,POINT (121.394319 31.27414000000001)
121.349853,31.227223,POINT (121.349853 31.227223)
121.424646,31.214794,POINT (121.424646 31.214794)
121.469878,31.230299,POINT (121.469878 31.230299)
121.464222,31.209717,POINT (121.464222 31.209717)
121.511693,31.224579,POINT (121.511693 31.224579)
121.441043,31.226145,POINT (121.441043 31.226145)
121.479245,31.214513,POINT (121.479245 31.214513)
121.007398,30.925521000000003,POINT (121.007398 30.925521)
121.473197,31.272375,POINT (121.473197 31.272375)
121.430753,31.218366,POINT (121.430753 31.218366)
121.66785,31.292373,POINT (121.66785 31.292373)
121.411559,31.174138,POINT (121.411559 31.174138)
121.384075,31.215916,POINT (121.384075 31.215916)
121.483994,31.211398,POINT (121.483994 31.211398)
121.493624,31.238585,POINT (121.493624 31.238585)
121.503563,31.275175,POINT (121.503563 31.275175)
121.51242,31.225071000000003,POINT (121.51242 31.225071)
121.445607,31.202532,POINT (121.445607 31.202532)
121.370714,31.274079,POINT (121.370714 31.274079)
121.491772,31.263378000000003,POINT (121.491772 31.263378)
121.489072,31.25196,POINT (121.489072 31.25196)
121.483071,31.231315,POINT (121.483071 31.231315)
121.444807,31.229279,POINT (121.444807 31.229279)
121.513863,31.217425,POINT (121.513863 31.217425)
121.503355,31.236851,POINT (121.503355 31.236851)
121.503355,31.236851,POINT (121.503355 31.236851)
121.492681,31.237275,POINT (121.492681 31.237275)
121.501185,31.222202000000006,POINT (121.501185 31.22220200000001)
121.400879,31.165732,POINT (121.400879 31.165732)
121.488384,31.233673,POINT (121.488384 31.233673)
121.468688,31.238376,POINT (121.468688 31.238376)
121.24884,31.385276,POINT (121.24884 31.385276)
121.525984,31.224039,POINT (121.525984 31.224039)
121.559096,31.215062,POINT (121.559096 31.215062)
121.475132,31.28166,POINT (121.475132 31.28166)
121.462192,31.244715000000006,POINT (121.462192 31.24471500000001)
121.537468,31.267399,POINT (121.537468 31.267399)
121.439596,31.221198,POINT (121.439596 31.221198)
121.47933799999998,30.917941,POINT (121.479338 30.917941)
121.38813600000002,31.21738,POINT (121.388136 31.21738)
121.404151,31.089798,POINT (121.404151 31.089798)
121.401309,31.133018,POINT (121.401309 31.133018)
121.463064,31.210421000000004,POINT (121.463064 31.210421)
121.383507,31.193128,POINT (121.383507 31.193128)
